GTFS sto_id,Stop Name,Year,Day Type,Boardings,Alightings,,,,,,,,,,,,
9182,MAIN ST @ RAILROAD AVE,FY2017, Saturday ,6,0,,,,,,,,,,,,
9183,MAIN ST OPP CHARLES ST,FY2017, Saturday ,4,1,,,,,,,,,,,,
9184,MAIN ST OPP GREEN ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9185,MAIN ST @ MERIAM ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9186,OPP 830 MAIN ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9187,MAIN ST @ FOREST ST,FY2017, Saturday ,4,0,,,,,,,,,,,,
9188,MAIN ST @ GREENWOOD PLAZA,FY2017, Saturday ,10,2,,,,,,,,,,,,
9189,MAIN ST @ MARION CT,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9190,MAIN ST OPP PITMAN AVE,FY2017, Saturday ,8,1,,,,,,,,,,,,
9191,MAIN ST @ HANSON ST,FY2017, Saturday ,2,1,,,,,,,,,,,,
9192,MAIN ST @ HUMPHREY ST,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
9193,MAIN ST OPP BAY STATE RD,FY2017, Saturday ,1,0,,,,,,,,,,,,
9194,MAIN ST @ BRIGGS ST,FY2017, Saturday ,2,0,,,,,,,,,,,,
9195,MAIN ST @ W HIGHLAND AVE,FY2017, Saturday ,6,1,,,,,,,,,,,,
9196,910 MAIN ST,FY2017, Saturday ,25,3,,,,,,,,,,,,
9197,MAIN ST OPP LINDEN RD,FY2017, Saturday ,14,1,,,,,,,,,,,,
9198,MAIN ST @ MELROSE ST,FY2017, Saturday ,8,1,,,,,,,,,,,,
9199,MAIN ST @ LEBANON ST,FY2017, Saturday ,8,0,,,,,,,,,,,,
9200,MAIN ST @ EMERSON ST,FY2017, Saturday ,23,1,,,,,,,,,,,,
9201,MAIN ST @ ESSEX ST,FY2017, Saturday ,25,4,,,,,,,,,,,,
9202,MAIN ST @ W FOSTER ST - MELRO,FY2017, Saturday ,18,3,,,,,,,,,,,,
9203,MAIN ST @ GROVE ST,FY2017, Saturday ,8,4,,,,,,,,,,,,
9204,MAIN ST @ W WYOMING AVE,FY2017, Saturday ,29,4,,,,,,,,,,,,
9205,238 MAIN ST,FY2017, Saturday ,4,0,,,,,,,,,,,,
9206,MAIN ST @ LODGE AVE,FY2017, Saturday , -   ,2,,,,,,,,,,,,
9207,MAIN ST @ SYLVAN ST,FY2017, Saturday ,4, -   ,,,,,,,,,,,,
9209,MAIN ST @ FAIRLAWN ST,FY2017, Saturday ,3,2,,,,,,,,,,,,
9210,MAIN ST @ ROSEMONT ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9211,MAIN ST @ WINTER ST,FY2017, Saturday ,1,1,,,,,,,,,,,,
9212,MAIN ST @ CLIFTON ST,FY2017, Saturday ,1,4,,,,,,,,,,,,
9213,MAIN ST @ MOUNTAIN AVE,FY2017, Saturday ,9,7,,,,,,,,,,,,
9214,MAIN ST @ SALEM ST,FY2017, Saturday ,2,35,,,,,,,,,,,,
9215,MAIN ST @ SALEM ST,FY2017, Saturday ,29,24,,,,,,,,,,,,
9216,MAIN ST @ MOUNTAIN AVE,FY2017, Saturday ,13,9,,,,,,,,,,,,
9217,MAIN ST @ PARK AVE,FY2017, Saturday ,5,8,,,,,,,,,,,,
9218,MAIN ST @ LEONARD ST,FY2017, Saturday ,2,2,,,,,,,,,,,,
9219,MAIN ST OPP ROSEMONT ST,FY2017, Saturday ,0,0,,,,,,,,,,,,
9220,MAIN ST OPP FAIRLAWN ST,FY2017, Saturday ,1,1,,,,,,,,,,,,
9221,MAIN ST @ BANKS PL,FY2017, Saturday ,1,1,,,,,,,,,,,,
9222,MAIN ST @ SYLVAN ST,FY2017, Saturday ,2,3,,,,,,,,,,,,
9223,MAIN ST OPP LODGE AVE,FY2017, Saturday ,1,0,,,,,,,,,,,,
9224,MAIN ST @ POTOMAC ST,FY2017, Saturday ,1,4,,,,,,,,,,,,
9225,MAIN ST @ E WYOMING AVE,FY2017, Saturday ,7,18,,,,,,,,,,,,
9226,MAIN ST @ GROVE ST,FY2017, Saturday ,1,7,,,,,,,,,,,,
9227,MAIN ST @ E FOSTER ST - MELRO,FY2017, Saturday ,5,25,,,,,,,,,,,,
9228,MAIN ST @ UPHAM ST,FY2017, Saturday ,9,22,,,,,,,,,,,,
9229,MAIN ST @ E EMERSON ST,FY2017, Saturday ,1,9,,,,,,,,,,,,
9230,MAIN ST @ LEBANON ST,FY2017, Saturday ,3,16,,,,,,,,,,,,
9231,MAIN ST @ SHORT ST,FY2017, Saturday ,0,6,,,,,,,,,,,,
9232,MAIN ST @ LINDEN RD,FY2017, Saturday ,2,20,,,,,,,,,,,,
9233,MAIN ST @ GREEN ST,FY2017, Saturday ,1,14,,,,,,,,,,,,
9235,MAIN ST @ E HIGHLAND AVE,FY2017, Saturday ,0,7,,,,,,,,,,,,
9236,MAIN ST @ BOARDMAN AVE,FY2017, Saturday , -   ,3,,,,,,,,,,,,
9237,MAIN ST @ BAY STATE RD,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9238,MAIN ST @ FLINT ST,FY2017, Saturday , -   ,0,,,,,,,,,,,,
9239,MAIN ST @ GRAFTON ST,FY2017, Saturday ,1,5,,,,,,,,,,,,
9240,MAIN ST @ PITMAN AVE,FY2017, Saturday ,1,7,,,,,,,,,,,,
9241,MAIN ST OPP MARION CT,FY2017, Saturday ,0,1,,,,,,,,,,,,
9242,MAIN ST @ OAK ST,FY2017, Saturday ,1,10,,,,,,,,,,,,
9243,MAIN ST @ WALTON PL,FY2017, Saturday , -   ,2,,,,,,,,,,,,
9244,830 MAIN ST,FY2017, Saturday , -   ,0,,,,,,,,,,,,
9245,MAIN ST OPP MERIAM ST,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
9246,MAIN ST @ GREEN ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9247,MAIN ST @ CHARLES ST,FY2017, Saturday ,1,3,,,,,,,,,,,,
9248,MAIN ST @ FRANKLIN ST,FY2017, Saturday ,1,3,,,,,,,,,,,,
9249,MAIN ST @ NAHANT ST,FY2017, Saturday , -   ,8,,,,,,,,,,,,
9250,MAIN ST @ RICHARDSON ST,FY2017, Saturday ,1,9,,,,,,,,,,,,
9251,MAIN ST @ WATER ST,FY2017, Saturday ,16,58,,,,,,,,,,,,
9254,SALEM ST @ JOHN ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9255,SALEM ST OPP SPRING ST,FY2017, Saturday ,1,0,,,,,,,,,,,,
9256,SALEM ST @ MANNING ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9257,SALEM ST OPP WINTER ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9258,SALEM ST OPP LIBBY AVE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9259,SALEM ST OPP GOVERNORS DR,FY2017, Saturday ,2,0,,,,,,,,,,,,
9260,LOWELL ST @ MAIN ST,FY2017, Saturday ,1,1,,,,,,,,,,,,
9261,237 LOWELL ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9262,LOWELL ST @ WALTON LN,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9263,LOWELL ST @ PLEASANT ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9264,LOWELL ST @ DRURY LN,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
9265,315 LOWELL ST OPP MAGNOLIA TE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9266,343 LOWELL ST OPP DOLBEARE SC,FY2017, Saturday ,0,0,,,,,,,,,,,,
9267,VERNON ST @ CORDIS ST,FY2017, Saturday ,2,0,,,,,,,,,,,,
9268,41 CORDIS ST @ COURT ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9269,CORDIS ST @ PLEASANT ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9270,PLEASANT ST @ SWEETSER ST,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
9271,PLEASANT ST @ ABORN AVE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9272,PLEASANT ST @ WAVE AVE,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
9273,PLEASANT ST @ LAWRENCE ST,FY2017, Saturday ,2, -   ,,,,,,,,,,,,
9274,PLEASANT ST @ SALEM ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9275,SALEM ST @ MAIN ST,FY2017, Saturday ,2,0,,,,,,,,,,,,
9276,SALEM ST @ MAIN ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9277,SALEM ST @ PLEASANT ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9278,PLEASANT ST @ LAWRENCE ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9279,PLEASANT ST @ WAVE AVE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9280,PLEASANT ST @ ABORN AVE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9281,PLEASANT ST @ SWEETSER ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9283,CORDIS ST @ COURT ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9284,CORDIS ST @ VERNON ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9285,VERNON ST @ LOWELL ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9286,LOWELL ST @ DOLBEARE SCHOOL,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9287,LOWELL ST @ MAGNOLIA TERR,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9288,LOWELL ST OPP DRURY LN,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9289,LOWELL ST OPP PLEASANT ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9291,LOWELL ST OPP WALDEN RD,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9292,LOWELL ST @ MAIN ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9293,SALEM ST @ GOVERNOR DR,FY2017, Saturday ,1,5,,,,,,,,,,,,
9294,SALEM ST @ LIBBY AVE,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9295,SALEM ST @ WINTER ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9296,SALEM ST OPP MANNING ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9297,WOBURN ST @ LOWELL ST - READI,FY2017, Saturday , -   ,20,,,,,,,,,,,,
9300,WASHINGTON ST @ ELIOT ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
9301,WALKERS BROOK DR @ NEW CROSSI,FY2017, Saturday ,6,2,,,,,,,,,,,,
9304,NORTH AVE OPP LAKEVIEW OFFICE,FY2017, Saturday ,2, -   ,,,,,,,,,,,,
9305,NORTH AVE @ WOLCOTT ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9306,NORTH AVE @ CHURCH ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9307,NORTH AVE @ CHESTNUT ST - COM,FY2017, Saturday ,6,2,,,,,,,,,,,,
9308,ALBION ST @ NORTH AVE - COMMU,FY2017, Saturday ,2,4,,,,,,,,,,,,
9309,NORTH AVE @ CHURCH ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9310,NORTH AVE @ LINDA RD,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9313,55 WALKERS BROOK DR,FY2017, Saturday ,0,15,,,,,,,,,,,,
9314,WALKERS BROOK DR OPP NEW CROS,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9315,WASHINGTON ST @ ELLIOTT ST,FY2017, Saturday ,0,3,,,,,,,,,,,,
9318,CORPORATION WAY AFTER BRIDGE,FY2017, Saturday ,6,5,,,,,,,,,,,,
9319,FELLSWAY @ MIDDLESEX AVE - WE,FY2017, Saturday ,31,34,,,,,,,,,,,,
9326,WASHINGTON ST @ OAK GROVE STA,FY2017, Saturday ,44,0,,,,,,,,,,,,
9327,SALEM ST @ SPRING ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9328,OAK GROVE STATION @ ORANGE LI,FY2017, Saturday ,147,193,,,,,,,,,,,,
9339,HUNTING ST @ SALEM ST,FY2017, Saturday ,1,15,,,,,,,,,,,,
9340,HUNTING ST @ COLEMAN ST,FY2017, Saturday , -   ,34,,,,,,,,,,,,
9343,MAIN ST @ LEDGEWOOD AVE,FY2017, Saturday , -   ,3,,,,,,,,,,,,
9406,MORTON ST @ HARVARD ST,FY2017, Saturday ,135,19,,,,,,,,,,,,
9421,E NEWTON ST @ WASHINGTON ST,FY2017, Saturday ,12,53,,,,,,,,,,,,
9434,PARK DR @ FENWAY STA,FY2017, Saturday ,11,36,,,,,,,,,,,,
9441,BROOKLINE AVE @ BOYLSTON ST,FY2017, Saturday , -   ,3,,,,,,,,,,,,
9448,SEAVER ST @ BLUE HILL AVE,FY2017, Saturday ,180,44,,,,,,,,,,,,
9492,498 WATERTOWN ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
9518,BEAVER ST @ LINDEN ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
9521,MAIN ST @ BOWKER RD,FY2017, Saturday ,1,5,,,,,,,,,,,,
9522,WESTON ST @ CEDARWOOD AVE,FY2017, Saturday ,16,12,,,,,,,,,,,,
9525,MAIN SHOPPING CENTER @ MARSHA,FY2017, Saturday , -   ,41,,,,,,,,,,,,
9526,MAIN SHOPPING CENTER @ MARKET,FY2017, Saturday ,38, -   ,,,,,,,,,,,,
9780,WASHINGTON ST @ OAK SQ,FY2017, Saturday ,21,183,,,,,,,,,,,,
9955,240 SOUTHAMPTON ST,FY2017, Saturday ,2,1,,,,,,,,,,,,
9960,MASSACHUSETTS AVE @ THEO GLYN,FY2017, Saturday ,16,14,,,,,,,,,,,,
9980,CHARLES ST @ BEACON ST,FY2017, Saturday ,5,18,,,,,,,,,,,,
9981,BEACON ST OPP WALNUT ST,FY2017, Saturday ,2,7,,,,,,,,,,,,
9982,BEACON ST @ PARK ST,FY2017, Saturday ,4,23,,,,,,,,,,,,
9983,STUART ST @ CHARLES ST S,FY2017, Saturday ,4, -   ,,,,,,,,,,,,
10000,TREMONT ST OPP TEMPLE PL,FY2017, Saturday ,119,116,,,,,,,,,,,,
10003,ALBANY ST OPP RANDALL ST,FY2017, Saturday ,39,22,,,,,,,,,,,,
10005,ALBANY ST OPP E CONCORD ST,FY2017, Saturday ,29,58,,,,,,,,,,,,
10006,ALBANY ST OPP E NEWTON ST,FY2017, Saturday ,7,6,,,,,,,,,,,,
10007,540 ALBANY ST OPP WAREHAM ST,FY2017, Saturday ,5,3,,,,,,,,,,,,
10008,ALBANY ST OPP RANDOLPH ST,FY2017, Saturday ,4,7,,,,,,,,,,,,
10009,HIGH ST @ DUCK LANE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
10010,SOUTHAMPTON ST @ NEWMARKET ST,FY2017, Saturday ,0,9,,,,,,,,,,,,
10011,ALBANY ST @ RANDOLPH ST,FY2017, Saturday ,6,5,,,,,,,,,,,,
10012,ALBANY ST @ WAREHAM ST,FY2017, Saturday ,2,2,,,,,,,,,,,,
10013,ALBANY ST @ E DEDHAM ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
10014,ALBANY ST OPP BOSTON MEDICAL,FY2017, Saturday ,1,2,,,,,,,,,,,,
10015,HARRISON AVE @ E NEWTON ST,FY2017, Saturday ,16,26,,,,,,,,,,,,
10016,TRADECENTER 128,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
10031,E 1ST ST @ P ST,FY2017, Saturday ,2,6,,,,,,,,,,,,
10032,E 1ST ST OPP O ST,FY2017, Saturday ,2,24,,,,,,,,,,,,
10033,E 1ST ST @ O ST,FY2017, Saturday ,36,2,,,,,,,,,,,,
10100,ALBANY ST @ RANDALL ST,FY2017, Saturday ,6,71,,,,,,,,,,,,
10101,MELNEA CASS BLVD @ HARRISON A,FY2017, Saturday ,1,17,,,,,,,,,,,,
10134,MASSACHUSETTS AVE @ NSTAR,FY2017, Saturday ,14,4,,,,,,,,,,,,
10413,COLUMBUS AVE @ WELD AVE,FY2017, Saturday ,261,97,,,,,,,,,,,,
10417,AMERICAN LEGION HWY @ BLUE HI,FY2017, Saturday ,14,11,,,,,,,,,,,,
10418,AMERICAN LEGION HWY OPP FRANK,FY2017, Saturday ,2,11,,,,,,,,,,,,
10419,AMERICAN LEGION HWY @ CANTERB,FY2017, Saturday ,4,20,,,,,,,,,,,,
10420,OPP 150 AMERICAN LEGION HWY,FY2017, Saturday ,7,1,,,,,,,,,,,,
10421,AMERICAN LEGION HWY @ WALK HI,FY2017, Saturday ,2,1,,,,,,,,,,,,
10422,AMERICAN LEGION HWY OPP SHOPP,FY2017, Saturday ,9,27,,,,,,,,,,,,
10423,AMERICAN LEGION HWY @ STELLA,FY2017, Saturday , -   ,-4,,,,,,,,,,,,
10424,AMERICAN LEGION HWY @ CUMMINS,FY2017, Saturday ,4,12,,,,,,,,,,,,
10425,AMERICAN LEGION HWY OPP SHOPP,FY2017, Saturday ,3,13,,,,,,,,,,,,
10426,AMERICAN LEGION HWY @ ARMY RE,FY2017, Saturday ,3,12,,,,,,,,,,,,
10427,AMERICAN LEGION HWY OPP KINGB,FY2017, Saturday ,4,13,,,,,,,,,,,,
10522,CIRCUIT DR @ GLEN LN,FY2017, Saturday ,0,2,,,,,,,,,,,,
10540,MORTON ST @ EVANS ST,FY2017, Saturday ,25,10,,,,,,,,,,,,
10569,2165 DORCHESTER AVE,FY2017, Saturday ,4,4,,,,,,,,,,,,
10582,RIVER ST OPP FREMONT ST,FY2017, Saturday ,4,1,,,,,,,,,,,,
10590,MASSACHUSETTS AVE @ WASHINGTO,FY2017, Saturday ,257,34,,,,,,,,,,,,
10603,WASHINGTON ST @ DURNELL AVE,FY2017, Saturday ,12,21,,,,,,,,,,,,
10612,WASHINGTON ST OPP W BOUNDARY,FY2017, Saturday ,15,26,,,,,,,,,,,,
10618,WASHINGTON ST @ SUMNER ST,FY2017, Saturday ,6,20,,,,,,,,,,,,
10625,WASHINGTON ST OPP HERON ST,FY2017, Saturday ,12,6,,,,,,,,,,,,
10633,WASHINGTON ST @ ROSECLIFF ST,FY2017, Saturday ,32,17,,,,,,,,,,,,
10642,FOREST HILLS STATION UPPER BU,FY2017, Saturday ,"3,034","2,677",,,,,,,,,,,,
10768,CENTRE ST @ GROVE ST,FY2017, Saturday , -   ,2,,,,,,,,,,,,
10769,CENTRE ST @ GROVE ST,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
10777,SPRING ST @ CASS ST,FY2017, Saturday ,32,1,,,,,,,,,,,,
10820,VETERANS HOSPITAL WEST ROXBUR,FY2017, Saturday ,37,29,,,,,,,,,,,,
10821,CHARLES PARK RD @ VFW PKWY,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
10830,5 CHARLES PARK RD,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
10832,DEDHAM MALL @ OLD NAVY,FY2017, Saturday ,116,178,,,,,,,,,,,,
10833,DEDHAM MALL @ STOP & SHOP,FY2017, Saturday ,135,127,,,,,,,,,,,,
10923,CUMMINS HWY @ WOOD AVE,FY2017, Saturday ,6,24,,,,,,,,,,,,
11070,LIFE ST @ GUEST ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11071,ARTHUR ST @ GUEST ST - STOP &,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11081,ALLSTON TOLLS (NOT A SERVICE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11082,ALLSTON TOLLS (NOT A SERVICE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11083,NOT A STOP FOR ITINERARY,FY2017, Saturday ,19,"1,113",,,,,,,,,,,,
11085,ALLSTON TOLLS TO CAMBRIDGE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11086,ALLSTON TOLLS FROM CAMBRIDG,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11091,SUMNER TUNNEL ENTRANCE (NOT A,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11092,EXIT CALLAHAN TUNNEL (NOT A S,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11094,I93N @ I95 (NOT A SERVICE STO,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11095,I93S @ I95 (NOT A SERVICE STO,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11096,RT. 2W @ I95 NOT A SERVICE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11097,RT. 2E @ I95 NOT A SERVICE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11111,UMASS BOSTON BUSWAY,FY2017, Saturday ,47,40,,,,,,,,,,,,
11131,CENTRE ST @ ROSEWAY,FY2017, Saturday ,76,92,,,,,,,,,,,,
11148,MALCOLM X BLVD @ MADISON PARK,FY2017, Saturday ,9,25,,,,,,,,,,,,
11149,MALCOLM X BLVD @ O'BRYANT HS,FY2017, Saturday ,36,78,,,,,,,,,,,,
11158,HARRISON AVE @ E BROOKLINE ST,FY2017, Saturday ,13,13,,,,,,,,,,,,
11164,CENTRE ST @ BURROUGHS ST,FY2017, Saturday ,86,171,,,,,,,,,,,,
11187,WASHINGTON ST @ SCHOOL ST,FY2017, Saturday ,28,39,,,,,,,,,,,,
11218,CONGRESS ST @ A ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11219,A ST @ NECCO ST,FY2017, Saturday ,2,0,,,,,,,,,,,,
11228,TREMONT ST @ LENOX ST,FY2017, Saturday ,18,5,,,,,,,,,,,,
11241,SOUTH BAY MALL @ TARGET,FY2017, Saturday ,34,165,,,,,,,,,,,,
11242,SOUTH BAY MALL @ OFFICE MAX,FY2017, Saturday ,86,87,,,,,,,,,,,,
11243,SOUTH BAY MALL @ STOP AND SHO,FY2017, Saturday ,282,113,,,,,,,,,,,,
11245,TREMONT ST @ BERKELEY ST,FY2017, Saturday ,14,24,,,,,,,,,,,,
11257,MALCOLM X BLVD @ KING ST,FY2017, Saturday ,655,172,,,,,,,,,,,,
11259,MALCOLM X BLVD @ SHAWMUT AVE,FY2017, Saturday ,15,114,,,,,,,,,,,,
11302,HARVARD ST @ VERNDALE ST,FY2017, Saturday ,147,54,,,,,,,,,,,,
11319,W SECOND ST OPP W THIRD ST,FY2017, Saturday , -   ,3,,,,,,,,,,,,
11323,MALCOLM X BLVD OPP O'BRYANT H,FY2017, Saturday ,48,32,,,,,,,,,,,,
11366,PEARL ST @ WASHINGTON ST,FY2017, Saturday ,39,6,,,,,,,,,,,,
11384,DARTMOUTH ST @ BACK BAY STA,FY2017, Saturday ,8,116,,,,,,,,,,,,
11388,HUNTINGTON AVE @ BELVIDERE ST,FY2017, Saturday ,317,29,,,,,,,,,,,,
11390,DALTON ST @ BOYLSTON ST,FY2017, Saturday ,21,181,,,,,,,,,,,,
11391,BOYLSTON ST @ MASSACHUSETTS A,FY2017, Saturday ,10,4,,,,,,,,,,,,
11410,CAMBRIDGE ST @ MAX AVE,FY2017, Saturday ,21,57,,,,,,,,,,,,
11413,COLUMBUS AVE @ WALNUT AVE,FY2017, Saturday ,100,140,,,,,,,,,,,,
11419,A ST @ MT WASHINGTON AVE,FY2017, Saturday ,3,1,,,,,,,,,,,,
11481,HERALD ST @ HARRISON AVE,FY2017, Saturday ,32,20,,,,,,,,,,,,
11482,DUDLEY ST @ CLIFTON ST,FY2017, Saturday ,125,20,,,,,,,,,,,,
11501,DUDLEY ST @ VIRGINIA ST,FY2017, Saturday ,42,312,,,,,,,,,,,,
11511,SLEEPER ST @ SEAPORT BLVD,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11512,BOWDOIN OPP MT IDA,FY2017, Saturday ,17,34,,,,,,,,,,,,
11520,PARK DR @ FENWAY STA,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11521,131 MORTON ST,FY2017, Saturday ,8,8,,,,,,,,,,,,
11531,JACKSON SQ STATION @ ORANGE L,FY2017, Saturday ,968,870,,,,,,,,,,,,
11532,W BROADWAY @ LINSKY BARRY CT,FY2017, Saturday ,26,54,,,,,,,,,,,,
11545,LEE ST @ BOYLSTON ST,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
11587,CIRCUIT DR @ GLEN LN,FY2017, Saturday ,2,0,,,,,,,,,,,,
11592,RUGGLES ST @ CABOT ST,FY2017, Saturday ,12,7,,,,,,,,,,,,
11593,RUGGLES ST OPP KERR WAY,FY2017, Saturday ,2,1,,,,,,,,,,,,
11609,CENTRE ST @ S HUNTINGTON AVE,FY2017, Saturday , -   ,5,,,,,,,,,,,,
11613,W BOUNDARY RD @ WASHINGTON ST,FY2017, Saturday ,6,4,,,,,,,,,,,,
11673,209 CAMBRIDGE ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
11689,BURLINGTON MALL RD OPP NE EXE,FY2017, Saturday ,1,14,,,,,,,,,,,,
11694,S BEDFORD ST @ WAYSIDE RD,FY2017, Saturday ,15,1,,,,,,,,,,,,
11708,BLUE HILL AVE OPP WESTVIEW ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11712,BLUE HILL AVE @ MORTON ST,FY2017, Saturday ,264,553,,,,,,,,,,,,
11719,BLUE HILL AVE OPP BABSON ST,FY2017, Saturday ,21,362,,,,,,,,,,,,
11735,AMES ST @ FRANKLIN FIELD HOUS,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11736,AMES ST @ WESTVIEW ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11771,VASSAR ST @ MASS AVE,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11780,AVE LOUIS PASTEUR @ LONGWOOD,FY2017, Saturday ,20,11,,,,,,,,,,,,
11781,AVE LOUIS PASTEUR @ THE FENWA,FY2017, Saturday ,19,6,,,,,,,,,,,,
11792,HARRISON AVE @ MELNEA CASS BL,FY2017, Saturday ,1,7,,,,,,,,,,,,
11799,AVE LOUIS PASTEUR @ THE FENWA,FY2017, Saturday ,11,27,,,,,,,,,,,,
11802,AVE LOUIS PASTEUR @ LONGWOOD,FY2017, Saturday ,27,22,,,,,,,,,,,,
11803,LONGWOOD AVE @ BINNEY ST,FY2017, Saturday ,46,76,,,,,,,,,,,,
11809,MOUNTFORT ST @ CARLTON ST,FY2017, Saturday ,7,7,,,,,,,,,,,,
11835,CHESTNUT HILL AVE OPP BUCKMIN,FY2017, Saturday ,1, -   ,,,,,,,,,,,,
11836,145 GROVE ST OPP BELLINGHAM R,FY2017, Saturday , -   ,2,,,,,,,,,,,,
11837,GROVE ST @ SOUTH ST,FY2017, Saturday ,1,7,,,,,,,,,,,,
11839,COREY ST @ LAGRANGE ST,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11845,CHESTNUT HILL AVE @ ACKERS AV,FY2017, Saturday ,0, -   ,,,,,,,,,,,,
11853,CHESTNUT ST OPP OAK ST,FY2017, Saturday ,8, -   ,,,,,,,,,,,,
11860,ROBERT ST @ BELGRADE AVE,FY2017, Saturday ,0,3,,,,,,,,,,,,
11868,5 WALTER ST OPP HEWLETT ST,FY2017, Saturday ,3,4,,,,,,,,,,,,
11891,PEARL ST @ CONGRESS ST,FY2017, Saturday ,13,3,,,,,,,,,,,,
11917,CHESTNUT HILL AVE @ BUCKMINST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
11939,CENTRE ST @ ELIOT ST,FY2017, Saturday ,29,8,,,,,,,,,,,,
11971,ARTHUR ST @ GUEST ST - STOP &,FY2017, Saturday , -   , -   ,,,,,,,,,,,,
11972,GUEST ST @ LIFE ST,FY2017, Saturday , -   ,1,,,,,,,,,,,,
12001,TOBIN BRIDGE TIMEPOINT -SOUTH,FY2017, Saturday ,1,2,,,,,,,,,,,,
